num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2024S000488;07/01/2024;20:00:00;CALL. JUAN BRAVO / CALL. PRINCIPE DE VERGARA;31;4;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;442395;4476006;N;NULL
2024S000489;07/01/2024;23:23:00;CALL. JOSE MARIA LOZANO SAINZ, 11;11;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;441059;4466475;N;NULL
2024S000489;07/01/2024;23:23:00;CALL. JOSE MARIA LOZANO SAINZ, 11;11;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;441059;4466475;N;NULL
2024S000491;07/01/2024;22:40:00;CALL. CASTRO DE ORO, 13;13;11;CARABANCHEL;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;438112;4471178;N;NULL
2024S000491;07/01/2024;22:40:00;CALL. CASTRO DE ORO, 13;13;11;CARABANCHEL;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;438112;4471178;N;NULL
2024S000494;08/01/2024;3:10:00;PLAZA. JACINTO BENAVENTE,INTERIOR PARKING;1;1;CENTRO;Choque contra obstáculo fijo;Se desconoce;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;440295;4474002;S;NULL
2024S000495;08/01/2024;1:45:00;AVDA. ALBUFERA / AUTOV. M-40;295;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;446053;4470727;N;NULL
2024S000496;08/01/2024;4:20:00;AUTOV. M-30,CALZADA INTERIOR P.K. 7,000 (BIFURCACIÓN);07CL07;4;SALAMANCA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 21 a 24 años;Mujer;NULL;NULL;444034;4475023;N;NULL
2024S000496;08/01/2024;4:20:00;AUTOV. M-30,CALZADA INTERIOR P.K. 7,000 (BIFURCACIÓN);07CL07;4;SALAMANCA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;444034;4475023;N;NULL
2024S000496;08/01/2024;4:20:00;AUTOV. M-30,CALZADA INTERIOR P.K. 7,000 (BIFURCACIÓN);07CL07;4;SALAMANCA;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;De 30 a 34 años;Hombre;NULL;NULL;444034;4475023;N;NULL
2024S000496;08/01/2024;4:20:00;AUTOV. M-30,CALZADA INTERIOR P.K. 7,000 (BIFURCACIÓN);07CL07;4;SALAMANCA;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;De 30 a 34 años;Mujer;NULL;NULL;444034;4475023;N;NULL
2024S000496;08/01/2024;4:20:00;AUTOV. M-30,CALZADA INTERIOR P.K. 7,000 (BIFURCACIÓN);07CL07;4;SALAMANCA;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;De 35 a 39 años;Mujer;NULL;NULL;444034;4475023;N;NULL
2024S000497;07/01/2024;14:30:00;CALL. CASTILLA, 24;24;6;TETUÁN;Alcance;NULL;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;440244;4478275;N;NULL
2024S000497;07/01/2024;14:30:00;CALL. CASTILLA, 24;24;6;TETUÁN;Alcance;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;440244;4478275;N;NULL
2024S000498;07/01/2024;13:20:00;CALL. LOPEZ DE HOYOS / CALL. ARTURO SORIA;356;15;CIUDAD LINEAL;Colisión fronto-lateral;Se desconoce;Motocicleta hasta 125cc;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444022;4478847;N;NULL
2024S000498;07/01/2024;13:20:00;CALL. LOPEZ DE HOYOS / CALL. ARTURO SORIA;356;15;CIUDAD LINEAL;Colisión fronto-lateral;Se desconoce;Turismo;Conductor;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;444022;4478847;N;NULL
2024S000499;07/01/2024;13:30:00;CALL. BEATRIZ DE BOBADILLA, 9;9;9;MONCLOA-ARAVACA;Colisión lateral;Despejado;Motocicleta > 125cc;Conductor;De 55 a 59 años;Hombre;2;Ingreso inferior o igual a 24 horas;439340;4477757;N;NULL
2024S000499;07/01/2024;13:30:00;CALL. BEATRIZ DE BOBADILLA, 9;9;9;MONCLOA-ARAVACA;Colisión lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;439340;4477757;N;NULL
2024S000499;07/01/2024;13:30:00;CALL. BEATRIZ DE BOBADILLA, 9;9;9;MONCLOA-ARAVACA;Colisión lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;439340;4477757;N;NULL
2024S000500;06/01/2024;12:30:00;CALL. PRINCIPE DE VERGARA, 53;53;4;SALAMANCA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;NULL;NULL;442351;4475945;N;NULL
2024S000502;08/01/2024;7:45:00;CALL. SEGURA, 2;2;12;USERA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 65 a 69 años;Hombre;NULL;NULL;439218;4468833;N;NULL
2024S000502;08/01/2024;7:45:00;CALL. SEGURA, 2;2;12;USERA;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;439218;4468833;N;NULL
2024S000503;08/01/2024;8:15:00;GTA. RUIZ JIMENEZ / CALL. SAN BERNARDO;3;7;CHAMBERÍ;Colisión frontal;Despejado;Autobús;Conductor;De 45 a 49 años;Hombre;NULL;NULL;440120;4475710;N;NULL
2024S000503;08/01/2024;8:15:00;GTA. RUIZ JIMENEZ / CALL. SAN BERNARDO;3;7;CHAMBERÍ;Colisión frontal;Despejado;Motocicleta > 125cc;Conductor;De 55 a 59 años;Hombre;NULL;NULL;440120;4475710;N;NULL
2024S000504;08/01/2024;7:20:00;CALL. ALCALA / CALL. RUFINO GONZALEZ;502;20;SAN BLAS-CANILLEJAS;Alcance;Despejado;NULL;Conductor;Desconocido;Desconocido;NULL;NULL;446720;4476837;N;NULL
2024S000504;08/01/2024;7:20:00;CALL. ALCALA / CALL. RUFINO GONZALEZ;502;20;SAN BLAS-CANILLEJAS;Alcance;Despejado;NULL;Conductor;Desconocido;Desconocido;NULL;NULL;446720;4476837;N;NULL
2024S000504;08/01/2024;7:20:00;CALL. ALCALA / CALL. RUFINO GONZALEZ;502;20;SAN BLAS-CANILLEJAS;Alcance;Despejado;Turismo;Conductor;De 60 a 64 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;446720;4476837;N;NULL
2024S000505;08/01/2024;8:40:00;CARRETERA M-23  (FAROLA 19, SENTIDO ENTRADA A MADRID);77;4;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;2;Ingreso inferior o igual a 24 horas;443534;4474640;N;NULL
2024S000505;08/01/2024;8:40:00;CARRETERA M-23  (FAROLA 19, SENTIDO ENTRADA A MADRID);77;4;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;443534;4474640;N;NULL
2024S000506;08/01/2024;9:10:00;CALL. REAL DE ARGANDA / CALL. PEÑARANDA DE BRACAMONTE;74;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;448804;4469662;N;NULL
2024S000506;08/01/2024;9:10:00;CALL. REAL DE ARGANDA / CALL. PEÑARANDA DE BRACAMONTE;74;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 30 a 34 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;448804;4469662;N;NULL
2024S000507;08/01/2024;9:50:00;AVDA. CANILLEJAS A VICALVARO / AVDA. GUADALAJARA;84;20;SAN BLAS-CANILLEJAS;Colisión lateral;Despejado;Autobús;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;448128;4474866;N;NULL
2024S000507;08/01/2024;9:50:00;AVDA. CANILLEJAS A VICALVARO / AVDA. GUADALAJARA;84;20;SAN BLAS-CANILLEJAS;Colisión lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;448128;4474866;N;NULL
2024S000510;08/01/2024;7:25:00;AUTOV. M-30, 08XC20;08XC20;14;MORATALAZ;Colisión lateral;Despejado;Camión rígido;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;443909;4473825;N;NULL
2024S000510;08/01/2024;7:25:00;AUTOV. M-30, 08XC20;08XC20;14;MORATALAZ;Colisión lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Mujer;14;Sin asistencia sanitaria;443909;4473825;N;NULL
2024S000511;08/01/2024;11:00:00;CALL. ALCALA, 265;265;15;CIUDAD LINEAL;Colisión lateral;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;14;Sin asistencia sanitaria;444242;4475898;N;NULL
2024S000511;08/01/2024;11:00:00;CALL. ALCALA, 265;265;15;CIUDAD LINEAL;Colisión lateral;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;444242;4475898;N;NULL
2024S000512;08/01/2024;8:50:00;CALL. ARMENTEROS, 14;14;9;MONCLOA-ARAVACA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;NULL;NULL;439620;4479497;N;NULL
2024S000513;08/01/2024;9:05:00;PLAZA. CIBELES / PASEO. PRADO;4;4;SALAMANCA;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;441163;4474513;N;NULL
2024S000513;08/01/2024;9:05:00;PLAZA. CIBELES / PASEO. PRADO;4;4;SALAMANCA;Caída;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;441163;4474513;N;NULL
2024S000514;08/01/2024;11:40:00;CALL. VELAZQUEZ, 150;150;5;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;442108;4477122;N;NULL
2024S000514;08/01/2024;11:40:00;CALL. VELAZQUEZ, 150;150;5;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;442108;4477122;N;NULL
2024S000514;08/01/2024;11:40:00;CALL. VELAZQUEZ, 150;150;5;CHAMARTÍN;Alcance;Despejado;Turismo;Pasajero;De 65 a 69 años;Mujer;14;Sin asistencia sanitaria;442108;4477122;N;NULL
2024S000514;08/01/2024;11:40:00;CALL. VELAZQUEZ, 150;150;5;CHAMARTÍN;Alcance;Despejado;Turismo;Pasajero;Más de 74 años;Mujer;14;Sin asistencia sanitaria;442108;4477122;N;NULL
2024S000515;08/01/2024;10:05:00;CALL. FRANCISCO SUAREZ / CALL. MENENDEZ PIDAL;24;5;CHAMARTÍN;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442288;4479539;N;NULL
2024S000515;08/01/2024;10:05:00;CALL. FRANCISCO SUAREZ / CALL. MENENDEZ PIDAL;24;5;CHAMARTÍN;Caída;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;442288;4479539;N;NULL
2024S000515;08/01/2024;10:05:00;CALL. FRANCISCO SUAREZ / CALL. MENENDEZ PIDAL;24;5;CHAMARTÍN;Caída;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;14;Sin asistencia sanitaria;442288;4479539;N;NULL
2024S000515;08/01/2024;10:05:00;CALL. FRANCISCO SUAREZ / CALL. MENENDEZ PIDAL;24;5;CHAMARTÍN;Caída;Despejado;Turismo;Pasajero;De 50 a 54 años;Mujer;14;Sin asistencia sanitaria;442288;4479539;N;NULL
2024S000516;08/01/2024;8:50:00;CALL. ARTURO SORIA / CALL. JOSE MARIA CAVERO;108;15;CIUDAD LINEAL;Colisión lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 40 a 44 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;444992;4477542;N;NULL
2024S000516;08/01/2024;8:50:00;CALL. ARTURO SORIA / CALL. JOSE MARIA CAVERO;108;15;CIUDAD LINEAL;Colisión lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;14;Sin asistencia sanitaria;444992;4477542;N;NULL
2024S000517;08/01/2024;10:00:00;CALL. ADRADA DE HAZA, 16;16;13;PUENTE DE VALLECAS;Atropello a animal;Despejado;Furgoneta;Conductor;De 45 a 49 años;Hombre;NULL;NULL;444939;4471313;N;NULL
2024S000518;08/01/2024;9:27:00;CALL. RAIMUNDO FERNANDEZ VILLAVERDE, 51;51;6;TETUÁN;Otro;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;440969;4477557;N;NULL
2024S000519;08/01/2024;9:00:00;S/N  FAROLA 47;26;19;VICÁLVARO;Choque contra obstáculo fijo;Despejado;Furgoneta;Conductor;Desconocido;Desconocido;7;Asistencia sanitaria sólo en el lugar del accidente;448697;4472242;N;NULL
2024S000519;08/01/2024;9:00:00;S/N  FAROLA 47;26;19;VICÁLVARO;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 65 a 69 años;Hombre;14;Sin asistencia sanitaria;448697;4472242;N;NULL
2024S000519;08/01/2024;9:00:00;S/N  FAROLA 47;26;19;VICÁLVARO;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;De 6 a 9 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;448697;4472242;N;NULL
2024S000521;08/01/2024;13:20:00;GTA. MARQUES DE VADILLO / CALL. GENERAL RICARDOS;5;11;CARABANCHEL;Colisión lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;439217;4472120;N;NULL
2024S000521;08/01/2024;13:20:00;GTA. MARQUES DE VADILLO / CALL. GENERAL RICARDOS;5;11;CARABANCHEL;Colisión lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;439217;4472120;N;NULL
2024S000522;08/01/2024;12:45:00;CALL. VELAZQUEZ / CALL. JOAQUIN COSTA;143;5;CHAMARTÍN;Colisión lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 60 a 64 años;Hombre;2;Ingreso inferior o igual a 24 horas;442101;4477078;N;NULL
2024S000522;08/01/2024;12:45:00;CALL. VELAZQUEZ / CALL. JOAQUIN COSTA;143;5;CHAMARTÍN;Colisión lateral;Despejado;Turismo;Conductor;De 70 a 74 años;Hombre;14;Sin asistencia sanitaria;442101;4477078;N;NULL
2024S000523;08/01/2024;13:30:00;CALL. BUSTILLO DEL ORO, 18B;18B;6;TETUÁN;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;440039;4479174;N;NULL
2024S000523;08/01/2024;13:30:00;CALL. BUSTILLO DEL ORO, 18B;18B;6;TETUÁN;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;440039;4479174;N;NULL
2024S000524;08/01/2024;13:15:00;CALL. ISIDRA JIMENEZ / CALL. MIRAMADRID;45;12;USERA;Colisión fronto-lateral;NULL;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;440061;4470333;N;NULL
2024S000524;08/01/2024;13:15:00;CALL. ISIDRA JIMENEZ / CALL. MIRAMADRID;45;12;USERA;Colisión fronto-lateral;NULL;Turismo;Conductor;De 55 a 59 años;Mujer;NULL;NULL;440061;4470333;N;NULL
2024S000524;08/01/2024;13:15:00;CALL. ISIDRA JIMENEZ / CALL. MIRAMADRID;45;12;USERA;Colisión fronto-lateral;NULL;Turismo;Pasajero;De 55 a 59 años;Hombre;NULL;NULL;440061;4470333;N;NULL
2024S000525;08/01/2024;13:30:00;AVDA. SANTUARIO DE VALVERDE / calle monasterio de oseira;74A;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Conductor;Más de 74 años;Hombre;NULL;NULL;440979;4484374;N;NULL
2024S000525;08/01/2024;13:30:00;AVDA. SANTUARIO DE VALVERDE / calle monasterio de oseira;74A;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Conductor;Más de 74 años;Hombre;NULL;NULL;440979;4484374;N;NULL
2024S000525;08/01/2024;13:30:00;AVDA. SANTUARIO DE VALVERDE / calle monasterio de oseira;74A;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 70 a 74 años;Mujer;NULL;NULL;440979;4484374;N;NULL
2024S000526;07/01/2024;21:00:00;RONDA. SEGOVIA / CALL. SEGOVIA;2B;2;ARGANZUELA;Alcance;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;NULL;NULL;439156;4473925;N;NULL
2024S000526;07/01/2024;21:00:00;RONDA. SEGOVIA / CALL. SEGOVIA;2B;2;ARGANZUELA;Alcance;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;439156;4473925;N;NULL
2024S000528;08/01/2024;14:34:00;CALL. QUINTANADUEÑAS, 2A;2A;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;443003;4483092;N;NULL
2024S000528;08/01/2024;14:34:00;CALL. QUINTANADUEÑAS, 2A;2A;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 50 a 54 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;443003;4483092;N;NULL
2024S000529;08/01/2024;14:50:00;CALL. CASTELLFLORITE / CALL. VIA CARPETANA;1;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;437236;4471749;N;NULL
2024S000529;08/01/2024;14:50:00;CALL. CASTELLFLORITE / CALL. VIA CARPETANA;1;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 70 a 74 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;437236;4471749;N;NULL
2024S000530;08/01/2024;15:00:00;AVDA. GRAN VIA DE VILLAVERDE / AVDA. GRAN VIA DE VILLAVERDE;20;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;440122;4465852;N;NULL
2024S000530;08/01/2024;15:00:00;AVDA. GRAN VIA DE VILLAVERDE / AVDA. GRAN VIA DE VILLAVERDE;20;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;440122;4465852;N;NULL
2024S000532;08/01/2024;17:30:00;AVDA. EURO / AVDA. CARABANCHEL ALTO;70;11;CARABANCHEL;Alcance;NULL;Camión rígido;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;436021;4468420;N;NULL
2024S000532;08/01/2024;17:30:00;AVDA. EURO / AVDA. CARABANCHEL ALTO;70;11;CARABANCHEL;Alcance;NULL;Turismo;Conductor;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;436021;4468420;N;NULL
2024S000532;08/01/2024;17:30:00;AVDA. EURO / AVDA. CARABANCHEL ALTO;70;11;CARABANCHEL;Alcance;NULL;Turismo;Pasajero;De 10 a 14 años;Hombre;NULL;NULL;436021;4468420;N;NULL
2024S000532;08/01/2024;17:30:00;AVDA. EURO / AVDA. CARABANCHEL ALTO;70;11;CARABANCHEL;Alcance;NULL;Turismo;Pasajero;De 15 a 17 años;Hombre;NULL;NULL;436021;4468420;N;NULL
2024S000533;08/01/2024;14:45:00;CALL. ARTURO SORIA, 191;191;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;De 35 a 39 años;Mujer;NULL;NULL;444049;4478910;N;NULL
2024S000533;08/01/2024;14:45:00;CALL. ARTURO SORIA, 191;191;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;444049;4478910;N;NULL
2024S000536;08/01/2024;14:50:00;PASEO. CASTELLANA, 280;280;5;CHAMARTÍN;Colisión lateral;Despejado;Autobús;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;441829;4480849;N;NULL
2024S000536;08/01/2024;14:50:00;PASEO. CASTELLANA, 280;280;5;CHAMARTÍN;Colisión lateral;Despejado;Furgoneta;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;441829;4480849;N;NULL
2024S000537;08/01/2024;17:50:00;CALL. ARTURO SORIA / CALL. CARLOTA O'NEILL;5;15;CIUDAD LINEAL;Colisión lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;445105;4477412;N;NULL
2024S000537;08/01/2024;17:50:00;CALL. ARTURO SORIA / CALL. CARLOTA O'NEILL;5;15;CIUDAD LINEAL;Colisión lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Mujer;NULL;NULL;445105;4477412;N;NULL
2024S000539;08/01/2024;17:30:00;CALL. SAN BERNARDO, 50;50;1;CENTRO;Alcance;NULL;Turismo;Conductor;De 55 a 59 años;Mujer;NULL;NULL;439999;4475151;N;NULL
2024S000539;08/01/2024;17:30:00;CALL. SAN BERNARDO, 50;50;1;CENTRO;Alcance;NULL;Turismo;Conductor;De 60 a 64 años;Mujer;NULL;NULL;439999;4475151;N;NULL
2024S000540;08/01/2024;18:45:00;GTA. PIRAMIDES, 2;2;2;ARGANZUELA;Alcance;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;439424;4472457;N;NULL
2024S000540;08/01/2024;18:45:00;GTA. PIRAMIDES, 2;2;2;ARGANZUELA;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;NULL;NULL;439424;4472457;N;NULL
2024S000541;08/01/2024;17:30:00;PASEO. PRADO, 18;18;1;CENTRO;Colisión lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;441157;4473839;N;NULL
2024S000541;08/01/2024;17:30:00;PASEO. PRADO, 18;18;1;CENTRO;Colisión lateral;Despejado;Turismo;Conductor;De 65 a 69 años;Hombre;NULL;NULL;441157;4473839;N;NULL
2024S000541;08/01/2024;17:30:00;PASEO. PRADO, 18;18;1;CENTRO;Colisión lateral;Despejado;Turismo;Pasajero;De 21 a 24 años;Hombre;NULL;NULL;441157;4473839;N;NULL
2024S000541;08/01/2024;17:30:00;PASEO. PRADO, 18;18;1;CENTRO;Colisión lateral;Despejado;Turismo;Pasajero;De 35 a 39 años;Hombre;NULL;NULL;441157;4473839;N;NULL
2024S000542;08/01/2024;18:50:00;GTA. VALLE DE ORO, 4;4;11;CARABANCHEL;Colisión lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;437994;4471107;N;NULL
2024S000542;08/01/2024;18:50:00;GTA. VALLE DE ORO, 4;4;11;CARABANCHEL;Colisión lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;437994;4471107;N;NULL
2024S000543;08/01/2024;17:30:00;AVDA. MARQUES DE CORBERA, 1;1;15;CIUDAD LINEAL;Colisión lateral;NULL;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;444307;4474871;N;NULL
2024S000543;08/01/2024;17:30:00;AVDA. MARQUES DE CORBERA, 1;1;15;CIUDAD LINEAL;Colisión lateral;NULL;Turismo;Conductor;Más de 74 años;Hombre;NULL;NULL;444307;4474871;N;NULL
2024S000544;08/01/2024;16:10:00;AUTOV. A-2, +00500E;+00500E;15;CIUDAD LINEAL;Colisión múltiple;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444517;4477572;N;NULL
2024S000544;08/01/2024;16:10:00;AUTOV. A-2, +00500E;+00500E;15;CIUDAD LINEAL;Colisión múltiple;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;444517;4477572;N;NULL
2024S000544;08/01/2024;16:10:00;AUTOV. A-2, +00500E;+00500E;15;CIUDAD LINEAL;Colisión múltiple;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;444517;4477572;N;NULL
2024S000545;08/01/2024;18:45:00;AVDA. MANZANARES, 210;210;12;USERA;Atropello a persona;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;440533;4471392;N;NULL
2024S000545;08/01/2024;18:45:00;AVDA. MANZANARES, 210;210;12;USERA;Atropello a persona;Despejado;Turismo;Peatón;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440533;4471392;N;NULL
2024S000549;08/01/2024;19:55:00;CALL. SOCUELLAMOS, 7;7;12;USERA;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440888;4470255;N;NULL
2024S000549;08/01/2024;19:55:00;CALL. SOCUELLAMOS, 7;7;12;USERA;Alcance;Despejado;Turismo;Conductor;De 65 a 69 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440888;4470255;N;NULL
2024S000550;08/01/2024;19:00:00;AVDA. POBLADOS, 155;155;11;CARABANCHEL;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;438829;4469489;N;NULL
2024S000550;08/01/2024;19:00:00;AVDA. POBLADOS, 155;155;11;CARABANCHEL;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;438829;4469489;N;NULL
2024S000550;08/01/2024;19:00:00;AVDA. POBLADOS, 155;155;11;CARABANCHEL;Alcance;Despejado;Turismo;Pasajero;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;438829;4469489;N;NULL
2024S000550;08/01/2024;19:00:00;AVDA. POBLADOS, 155;155;11;CARABANCHEL;Alcance;Despejado;Turismo;Pasajero;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;438829;4469489;N;NULL
2024S000550;08/01/2024;19:00:00;AVDA. POBLADOS, 155;155;11;CARABANCHEL;Alcance;Despejado;Turismo;Pasajero;De 50 a 54 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;438829;4469489;N;NULL
2024S000551;07/01/2024;19:05:00;CALL. PEÑA UBIÑA / CALL. MONTE PERDIDO;7;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;NULL;NULL;443000;4471763;N;NULL
2024S000551;07/01/2024;19:05:00;CALL. PEÑA UBIÑA / CALL. MONTE PERDIDO;7;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;443000;4471763;N;NULL
2024S000552;08/01/2024;20:20:00;M-30 CALZADA 2 P.K. 12.000;13XL00;12;USERA;Colisión lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;441211;4470603;N;NULL
2024S000552;08/01/2024;20:20:00;M-30 CALZADA 2 P.K. 12.000;13XL00;12;USERA;Colisión lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;441211;4470603;N;NULL
